customer_id,signup_date,acquisition_channel,acquisition_cost,age,gender,country,state,city,customer_segment,email_verified,phone_verified
CU_000307,2024-03-11,social_media,34.94,35,O,OM,NV,West Nathan,casual,True,False
CU_000308,2024-01-14,affiliate,90.38,33,F,JM,MS,Schroederton,casual,False,True
CU_000309,2024-05-13,paid_search,59.42,23,O,ZM,SD,Cameronville,whale,True,False
CU_000310,2024-09-08,organic,0.0,40,M,TH,TX,Mitchellberg,whale,True,False
CU_000311,2024-08-19,social_media,27.54,32,M,LT,CO,West Kyle,whale,True,False
CU_000312,2024-06-12,affiliate,97.27,32,O,TD,UT,Andersonland,casual,True,False
CU_000313,2024-03-21,affiliate,113.9,28,O,KR,OH,Schneidermouth,casual,True,True
CU_000314,2024-04-24,affiliate,35.53,29,M,CN,TN,Lake Ellenhaven,casual,True,True
CU_000315,2024-07-03,affiliate,70.1,30,O,ML,AK,Kyleborough,casual,True,False
CU_000316,2024-02-03,affiliate,77.94,28,O,LV,WI,Leeberg,casual,True,True
CU_000317,2024-07-28,affiliate,69.44,34,F,DE,CA,Meganville,casual,True,True
CU_000318,2024-12-14,paid_search,46.43,39,O,SD,WI,Lake Matthewberg,casual,True,True
CU_000319,2024-03-07,paid_search,71.88,32,M,UG,MS,East Henry,regular,True,True
CU_000320,2024-06-04,affiliate,41.99,40,O,MD,WI,Lake Samuel,whale,True,False
CU_000321,2024-09-22,social_media,62.99,27,F,NG,MN,South Cheryl,whale,True,False
CU_000322,2024-05-20,affiliate,38.79,43,O,GB,WA,Youngbury,casual,True,True
CU_000323,2024-10-30,organic,0.0,28,O,KR,AS,Mckeeborough,regular,True,True
CU_000324,2024-11-05,affiliate,77.72,43,M,MN,TX,Murrayport,casual,True,True
CU_000325,2024-01-24,paid_search,104.68,21,F,MU,NY,Burchborough,casual,True,False
CU_000326,2024-08-01,paid_search,46.72,24,O,UY,DC,Brettfort,casual,True,True
CU_000327,2024-06-03,paid_search,71.67,31,O,MR,OH,Lake Meghanville,casual,True,True
CU_000328,2024-12-18,affiliate,38.17,33,F,JM,CO,West Shannon,casual,True,True
CU_000329,2024-03-14,organic,0.0,39,F,SG,FL,Davisbury,casual,False,True
CU_000330,2024-06-25,social_media,40.86,30,F,PG,FM,Sarahchester,whale,True,True
CU_000331,2024-05-03,paid_search,49.47,33,M,BF,MO,Joeland,casual,True,True
CU_000332,2024-07-15,social_media,47.3,35,M,MR,IN,West Sarahmouth,casual,True,False
CU_000333,2024-06-09,paid_search,31.89,27,O,CY,DC,West Samanthafort,casual,True,False
CU_000334,2024-09-11,social_media,24.0,27,O,MC,MP,Port Janice,regular,True,True
CU_000335,2024-10-25,organic,0.0,43,F,PE,RI,North Andrewborough,casual,True,True
CU_000336,2024-11-01,paid_search,93.22,27,F,CZ,OH,Rodriguezport,regular,True,True
CU_000337,2024-02-25,paid_search,70.68,33,O,GW,ME,North Johnmouth,regular,True,True
CU_000338,2024-01-24,affiliate,68.37,19,M,BI,DE,Carlsontown,casual,True,True
CU_000339,2024-07-16,organic,0.0,27,O,ZM,NY,Lake Douglas,casual,True,True
CU_000340,2024-11-15,organic,0.0,28,O,NP,AL,Johnchester,regular,True,True
CU_000341,2024-02-19,affiliate,77.55,37,F,ER,TN,New Theresaland,regular,True,True
CU_000342,2024-03-14,social_media,25.25,48,O,SL,ND,South Morganton,casual,True,True
CU_000343,2024-12-31,paid_search,49.33,31,F,ZW,MS,Jontown,casual,True,False
CU_000344,2024-03-12,paid_search,53.65,46,M,MK,WY,West Johnville,casual,True,True
CU_000345,2024-06-02,paid_search,66.82,31,O,TT,WA,Dennisstad,regular,True,True
CU_000346,2024-06-02,affiliate,48.04,41,F,ST,MA,Port Kimberly,casual,True,False
CU_000347,2024-10-25,paid_search,61.55,37,O,PL,UT,Welchberg,regular,True,True
CU_000348,2024-05-15,organic,0.0,46,O,BI,VT,Johnsonborough,casual,True,False
CU_000349,2024-10-22,affiliate,36.68,38,F,BD,WY,North Leslie,regular,True,True
CU_000350,2024-11-13,affiliate,85.9,36,O,KR,NY,Haysside,regular,True,True
CU_000351,2024-12-24,affiliate,29.56,30,F,PY,KS,Port Deborahport,casual,True,True
CU_000352,2024-04-14,affiliate,78.15,33,F,MK,VI,Port Dianaview,casual,False,False
CU_000353,2024-02-01,affiliate,89.29,32,O,CM,AS,Samuelfurt,casual,True,True
CU_000354,2024-09-26,paid_search,69.06,42,F,CH,NV,Morganburgh,casual,False,True
CU_000355,2024-06-30,organic,0.0,21,O,SB,UT,Richardsonhaven,casual,True,False
CU_000356,2024-11-25,social_media,40.26,37,F,IQ,AS,Lake Rogerchester,casual,True,True
CU_000357,2024-10-12,paid_search,62.19,33,F,UY,GU,New Kelly,regular,True,True
CU_000358,2024-12-19,paid_search,64.49,44,F,CA,CO,Donnaport,whale,True,False
CU_000359,2024-05-20,organic,0.0,28,F,PE,PA,Jacksonmouth,casual,True,True
CU_000360,2024-07-13,affiliate,95.23,33,F,MG,NV,Lake Mollystad,casual,False,False
CU_000361,2024-05-28,affiliate,50.1,41,M,VE,NE,Danielleton,casual,True,True
CU_000362,2024-05-11,organic,0.0,19,O,BO,TN,Coxburgh,casual,True,True
CU_000363,2024-10-02,organic,0.0,27,F,AT,FL,Johnsonland,whale,False,True
CU_000364,2024-03-11,paid_search,42.04,35,M,GW,WI,Michaelshire,regular,True,True
CU_000365,2024-09-28,paid_search,35.75,44,M,AU,PA,Lake Shannon,casual,True,True
CU_000366,2024-02-21,social_media,32.74,31,O,MN,MN,Hinesshire,regular,False,True
CU_000367,2024-11-30,organic,0.0,20,F,CU,NC,Raymondview,casual,True,True
CU_000368,2024-05-27,affiliate,65.13,18,M,HU,DE,Lake Jacobhaven,casual,True,True
CU_000369,2024-01-20,paid_search,67.73,33,M,MW,PW,West Kimberlymouth,regular,False,True
CU_000370,2024-07-22,paid_search,62.18,27,O,GH,RI,Heatherfort,regular,False,False
CU_000371,2024-01-20,paid_search,31.34,37,M,FR,DE,Port Charles,whale,False,True
CU_000372,2024-08-20,affiliate,112.59,31,F,EC,MH,Osbornmouth,casual,False,True
CU_000373,2024-09-15,paid_search,46.63,31,M,TL,MI,New Amberport,casual,True,False
CU_000374,2024-11-27,paid_search,35.96,33,O,DJ,VT,Port Michael,regular,True,True
CU_000375,2024-12-11,paid_search,60.12,21,O,GR,DE,Port Dominic,casual,False,False
CU_000376,2024-09-20,social_media,27.95,43,M,SA,AK,Angelastad,regular,True,True
CU_000377,2024-06-14,paid_search,58.98,34,F,PT,AS,New Nicole,whale,True,False
CU_000378,2024-06-17,organic,0.0,35,F,BI,ME,Keyfort,regular,True,True
CU_000379,2024-05-13,affiliate,95.12,33,M,SL,MT,Morrowland,regular,True,True
CU_000380,2024-03-22,social_media,32.89,37,O,CN,MD,South Stevenhaven,regular,True,True
CU_000381,2024-11-23,paid_search,74.8,26,O,LY,DC,Port Tammy,casual,True,False
CU_000382,2024-09-01,social_media,27.24,46,O,NR,NY,Port Davidberg,casual,True,True
CU_000383,2024-08-29,affiliate,110.59,38,M,KI,GA,West Sarah,casual,True,True
CU_000384,2024-11-01,social_media,36.33,26,F,GR,MI,Meghanview,casual,True,True
CU_000385,2024-10-15,paid_search,44.39,28,O,FJ,SC,Davidport,casual,True,True
CU_000386,2024-03-25,paid_search,50.58,18,M,VE,ND,New Danielleshire,casual,True,True
CU_000387,2024-09-07,organic,0.0,24,M,TT,FL,Lake Claudia,regular,False,True
CU_000388,2024-01-29,organic,0.0,31,F,UY,MA,Port Michelleland,casual,True,True
CU_000389,2024-10-15,social_media,19.31,44,F,BD,SD,Debrashire,casual,True,True
CU_000390,2024-01-02,paid_search,79.96,39,M,NI,RI,South Pamelaside,casual,True,True
CU_000391,2024-10-04,social_media,70.81,30,M,JP,SD,Timothyfurt,casual,False,True
CU_000392,2024-05-26,paid_search,64.8,26,O,KG,NH,Lake Brianmouth,casual,False,True
CU_000393,2024-08-03,paid_search,66.57,46,F,NI,NJ,Harrisberg,casual,False,False
CU_000394,2024-07-11,paid_search,45.06,37,O,KW,VI,Jessicastad,regular,True,False
CU_000395,2024-03-01,paid_search,41.56,43,O,MZ,DC,Zacharyville,casual,True,False
CU_000396,2024-01-02,organic,0.0,39,M,LB,IA,Martinezmouth,casual,False,True
CU_000397,2024-10-05,social_media,30.84,37,M,HU,FL,North Kellyfurt,casual,True,True
CU_000398,2024-05-21,affiliate,61.77,35,M,VE,MT,Port Rachel,regular,True,True
CU_000399,2024-11-10,affiliate,116.43,42,M,LR,OK,Jamesburgh,casual,True,True
CU_000400,2024-10-31,affiliate,40.26,33,O,SB,NY,Jimenezport,casual,False,True
CU_000401,2024-01-23,affiliate,53.85,26,M,SB,AK,South Williambury,casual,True,False
CU_000402,2024-03-12,paid_search,52.33,28,O,GM,OR,Brandonport,regular,True,True
CU_000403,2024-12-10,paid_search,66.4,36,M,SA,PA,Mitchelltown,whale,False,True
CU_000404,2024-07-30,social_media,20.44,27,O,CD,NE,West Jessica,regular,False,False
CU_000405,2024-11-16,affiliate,89.37,32,M,NA,MN,South Brettside,casual,False,False
CU_000406,2024-12-09,affiliate,64.9,32,O,FI,MN,Charleshaven,casual,True,True
CU_000407,2024-07-11,paid_search,41.92,29,M,PG,WV,Marciaville,casual,True,True
CU_000408,2024-12-28,affiliate,44.97,18,M,CN,CT,Brooksmouth,regular,True,False
CU_000409,2024-10-12,social_media,34.72,22,F,TH,MN,East Carrie,regular,True,True
CU_000410,2024-08-18,paid_search,59.96,20,O,MZ,NY,North Benjaminmouth,whale,True,True
CU_000411,2024-07-12,affiliate,91.67,45,M,PY,NC,Hernandezhaven,regular,True,False
CU_000412,2024-12-09,organic,0.0,28,O,CU,MD,Franciscoport,casual,True,True
CU_000413,2024-06-19,social_media,36.91,37,M,UA,MA,Ericksonport,whale,False,False
CU_000414,2024-03-01,paid_search,88.96,19,M,PY,GU,West Markville,whale,True,True
CU_000415,2024-07-22,affiliate,107.49,26,F,NI,OR,Lauratown,casual,True,True
CU_000416,2024-07-02,organic,0.0,35,F,UG,NJ,Tammyshire,regular,True,True
CU_000417,2024-09-11,paid_search,70.33,31,O,TR,IN,New Timothyhaven,casual,True,False
CU_000418,2024-04-14,organic,0.0,41,F,ZM,VA,Hernandezbury,casual,True,True
CU_000419,2024-04-23,social_media,30.78,41,O,AU,OK,East Andrewmouth,casual,False,True
CU_000420,2024-08-01,social_media,22.89,18,M,NL,FL,Vaughnchester,casual,True,False
CU_000421,2024-09-12,paid_search,82.66,21,F,SC,WI,Salaston,whale,True,False
CU_000422,2024-11-24,paid_search,73.63,41,O,MA,DC,New Mark,regular,True,True
CU_000423,2024-10-06,social_media,45.93,32,O,HR,NJ,Edwardsburgh,whale,False,False
CU_000424,2024-09-25,affiliate,46.56,21,O,PK,PW,Amyview,casual,True,True
CU_000425,2024-03-11,paid_search,67.35,44,O,VA,NJ,East Joshua,casual,True,True
CU_000426,2024-08-21,paid_search,56.86,38,O,KG,IN,Kellieborough,casual,False,False
CU_000427,2024-12-03,affiliate,48.22,29,O,FM,VT,Stewartstad,casual,True,True
CU_000428,2024-05-20,affiliate,64.72,48,O,TJ,WY,Keithshire,regular,True,True
CU_000429,2024-04-01,organic,0.0,29,M,GD,ND,Huangfurt,casual,False,True
CU_000430,2024-05-03,paid_search,42.12,30,F,LY,WI,West Bobby,casual,True,True
CU_000431,2024-07-10,organic,0.0,37,F,LC,CO,Sandraview,casual,True,True
CU_000432,2024-12-22,social_media,29.31,31,M,AE,NJ,East Maria,casual,True,False
CU_000433,2024-01-17,paid_search,32.4,39,O,IR,OH,Derrickshire,casual,True,True
CU_000434,2024-12-25,social_media,24.06,34,F,GY,IA,Lake Rebeccabury,casual,True,True
CU_000435,2024-02-18,affiliate,130.97,40,M,DZ,IN,North Robertfort,casual,True,False
CU_000436,2024-10-17,affiliate,49.49,23,M,BZ,TX,North Tamara,casual,True,True
CU_000437,2024-10-05,paid_search,44.49,27,F,DJ,MT,Woodsborough,whale,True,True
CU_000438,2024-03-14,paid_search,87.23,47,F,TW,LA,Justinton,regular,False,True
CU_000439,2024-10-15,organic,0.0,33,M,BT,SD,New Joanne,regular,True,False
CU_000440,2024-12-12,affiliate,90.99,34,O,AZ,PW,South Nicole,casual,True,False
CU_000441,2024-02-10,affiliate,95.85,40,M,EE,PW,Port Randyfort,regular,True,True
CU_000442,2024-02-08,affiliate,71.72,41,O,ER,WA,Nancytown,casual,True,False
CU_000443,2024-01-16,affiliate,98.48,34,F,KG,OK,West Justinside,casual,True,True
CU_000444,2024-07-11,paid_search,63.13,25,O,SL,NM,Port William,whale,True,False
CU_000445,2024-05-31,social_media,54.31,34,M,IR,ID,West Franciscomouth,whale,True,True
CU_000446,2024-11-20,affiliate,43.4,35,F,KH,KS,North Jill,casual,True,True
CU_000447,2024-06-06,social_media,40.29,41,M,KE,OK,East Cheryl,regular,True,True
CU_000448,2024-08-17,affiliate,77.68,22,M,DZ,MH,Wilcoxhaven,regular,True,True
CU_000449,2024-02-17,social_media,47.6,30,F,LR,CO,Caldwellburgh,regular,True,True
CU_000450,2024-02-13,paid_search,77.65,33,M,CU,NJ,Sharitown,casual,True,True
CU_000451,2024-07-13,social_media,20.3,44,F,IL,MS,South Karen,casual,True,True
CU_000452,2024-08-10,social_media,24.25,25,M,LS,ME,West Desireebury,casual,True,False
CU_000453,2024-11-16,social_media,39.04,45,F,BH,TN,South Kurtfurt,casual,True,True
CU_000454,2024-07-21,social_media,32.5,40,F,LA,NY,Hannahport,casual,True,True
CU_000455,2024-11-29,organic,0.0,18,O,MN,RI,East Susan,casual,True,True
CU_000456,2024-12-21,paid_search,36.75,50,F,QA,FL,Adkinsstad,casual,False,True
CU_000457,2024-12-21,social_media,54.26,40,M,NI,UT,Toddborough,casual,True,True
CU_000458,2024-07-20,affiliate,80.69,51,M,HU,TX,New Seanstad,casual,True,True
CU_000459,2024-12-15,affiliate,63.55,38,O,BO,PW,North Mariahaven,regular,True,True
CU_000460,2024-08-12,organic,0.0,34,F,FR,OK,East Mark,casual,True,True
CU_000461,2024-07-28,organic,0.0,25,O,SK,NV,Lake Jamieshire,casual,True,True
CU_000462,2024-05-03,paid_search,34.77,29,F,RW,CO,Stokesmouth,casual,True,True
CU_000463,2024-11-02,paid_search,55.42,33,O,CO,NY,Bryantton,casual,False,False
CU_000464,2024-08-02,affiliate,90.77,43,F,TJ,NH,Jenniferfurt,casual,True,False
CU_000465,2024-10-31,paid_search,50.1,24,M,IE,GU,Lake Jefferyland,regular,True,True
CU_000466,2024-11-27,affiliate,84.64,30,O,BD,NE,Isabellaside,casual,True,True
CU_000467,2024-06-18,social_media,51.34,27,M,BH,MH,South Anthonychester,casual,True,True
CU_000468,2024-09-22,paid_search,72.3,34,M,EG,WI,Port Darlene,casual,True,True
CU_000469,2024-12-13,social_media,39.72,33,F,ZA,SD,Brooksfurt,whale,False,True
CU_000470,2024-05-31,affiliate,86.93,42,M,PE,VI,Bennettside,casual,True,False
CU_000471,2024-06-27,affiliate,56.92,32,M,CR,SD,Davidside,whale,True,True
CU_000472,2024-02-19,paid_search,64.22,32,F,MX,NC,Lake Tiffany,casual,True,True
CU_000473,2024-12-29,social_media,27.06,22,O,AD,WV,West Stevenside,casual,True,False
CU_000474,2024-05-04,paid_search,63.77,26,F,NO,ND,Morrowbury,regular,True,False
CU_000475,2024-04-28,social_media,51.66,26,M,PK,MI,West Jacob,regular,True,True
CU_000476,2024-01-15,social_media,56.85,34,F,RS,WV,North Lisachester,casual,True,True
CU_000477,2024-12-26,paid_search,36.49,37,O,VE,WI,East Jamieville,casual,True,True
CU_000478,2024-02-22,paid_search,81.3,35,F,UG,AZ,Harperton,casual,True,True
CU_000479,2024-05-14,affiliate,84.96,39,O,HN,WA,South Scottside,casual,True,True
CU_000480,2024-07-19,social_media,35.62,49,F,GM,WV,East Williamport,casual,True,False
CU_000481,2024-12-27,social_media,60.95,25,O,HT,GU,Barbaramouth,casual,True,True
CU_000482,2024-03-01,affiliate,39.59,45,F,GW,ME,Lake Adriana,casual,True,True
CU_000483,2024-08-02,organic,0.0,36,O,NG,ME,Bruceshire,regular,True,True
CU_000484,2024-04-05,paid_search,61.3,45,O,LK,PW,Lake Erika,casual,False,True
CU_000485,2024-03-26,organic,0.0,27,F,TH,NM,West Shellyfurt,casual,True,True
CU_000486,2024-08-18,social_media,50.82,23,M,SL,MD,Russellport,casual,True,True
CU_000487,2024-07-15,social_media,53.96,33,F,MT,HI,Allenbury,casual,True,True
CU_000488,2024-12-29,affiliate,97.51,19,M,KG,PR,Port Steven,regular,True,False
CU_000489,2024-04-22,paid_search,40.5,41,O,BG,OH,Faulknerside,casual,True,False
CU_000490,2024-10-16,affiliate,107.07,22,O,SM,DC,Sanchezborough,whale,True,True
CU_000491,2024-05-17,affiliate,113.52,26,F,LS,SD,South Melanieland,casual,True,False
CU_000492,2024-08-13,organic,0.0,31,O,SO,VA,North Joseph,casual,True,True
CU_000493,2024-11-30,affiliate,79.25,33,M,GQ,PA,Port Charlesshire,casual,True,True
CU_000494,2024-02-14,social_media,45.33,20,M,RS,TN,South Jason,casual,True,False
CU_000495,2024-12-18,paid_search,58.51,40,O,LT,ME,East Sharonville,regular,True,True
CU_000496,2024-04-15,paid_search,96.56,36,O,AE,WV,Rochaborough,whale,True,True
CU_000497,2024-10-02,paid_search,52.67,41,F,MY,PW,New Marc,casual,True,True
CU_000498,2024-09-20,affiliate,122.21,33,M,JM,MS,Fergusonstad,casual,True,False
CU_000499,2024-07-29,affiliate,138.36,33,O,KP,KS,Williamfort,casual,True,False
CU_000500,2024-05-07,affiliate,40.76,30,M,PT,CT,Gillmouth,regular,True,True
CU_000501,2024-09-07,paid_search,41.66,25,O,GA,MN,Robertshire,casual,True,True
CU_000502,2024-11-20,organic,0.0,21,M,GN,WA,North Jose,casual,True,False
CU_000503,2024-12-21,paid_search,80.23,23,F,TV,OR,Phillipsborough,casual,True,True
CU_000504,2024-02-17,social_media,43.79,18,O,LS,IN,Hudsonbury,casual,True,False
CU_000505,2024-09-30,social_media,42.71,32,M,SB,OH,Jonathanfort,whale,True,True
CU_000506,2024-05-25,organic,0.0,31,F,RS,SD,Murraystad,casual,True,True
CU_000507,2024-09-05,affiliate,119.18,26,M,DO,DC,Whiteside,regular,True,True
CU_000508,2024-08-23,social_media,23.48,39,M,BA,AR,Port Melanieton,casual,True,True
CU_000509,2024-08-07,affiliate,56.79,32,M,AF,MT,Port Crystal,casual,False,True
CU_000510,2024-05-20,affiliate,38.34,31,M,BJ,VT,North Jeffery,casual,True,False
CU_000511,2024-03-25,organic,0.0,31,M,PH,MN,New Danafort,casual,True,True
CU_000512,2024-12-24,affiliate,87.56,38,M,KM,NM,North Amandachester,casual,True,True
CU_000513,2024-09-01,social_media,21.85,23,O,AL,AK,Amandaport,casual,True,True
CU_000514,2024-12-22,paid_search,38.0,29,F,AM,NY,Drakeburgh,casual,True,True
CU_000515,2024-04-27,paid_search,61.54,32,M,CD,PW,New Eduardoborough,casual,True,True
CU_000516,2024-06-02,social_media,26.93,36,M,VN,NC,Lisaview,whale,True,True
CU_000517,2024-02-05,social_media,25.23,24,O,MY,CO,Susanmouth,casual,True,True
CU_000518,2024-04-19,paid_search,52.69,30,F,TM,IA,West Gabriella,casual,True,True
CU_000519,2024-04-21,affiliate,30.65,30,M,BR,SD,North Richardfurt,casual,True,True
CU_000520,2024-08-07,organic,0.0,43,F,TG,NJ,Lake Albertburgh,casual,True,True
CU_000521,2024-11-26,affiliate,43.08,27,O,BS,NM,Newmanmouth,casual,True,True
CU_000522,2024-12-19,paid_search,38.27,29,F,TM,PR,New Samanthabury,regular,True,True
CU_000523,2024-04-06,organic,0.0,35,O,GH,MH,Nelsonland,casual,True,True
CU_000524,2024-05-02,affiliate,53.69,41,F,LA,KY,East Sarahmouth,casual,True,True
CU_000525,2024-01-07,social_media,70.44,21,M,AM,IL,Port Lori,casual,True,False
CU_000526,2024-08-03,social_media,35.16,30,F,MY,CA,Franciscobury,casual,False,False
CU_000527,2024-01-09,affiliate,53.61,27,M,TN,MP,Rhodesside,regular,True,True
CU_000528,2024-07-22,paid_search,66.28,18,O,LS,MS,Port Vanessa,casual,True,True
CU_000529,2024-07-24,paid_search,35.39,20,O,RS,CO,Brianchester,regular,True,True
CU_000530,2024-02-10,paid_search,49.21,33,M,HT,MP,West Cassiefurt,casual,True,True
CU_000531,2024-11-20,affiliate,101.74,31,O,LR,AK,Kristenmouth,whale,True,True
CU_000532,2024-05-02,social_media,14.35,36,F,RW,IN,Angelafurt,casual,True,True
CU_000533,2024-01-29,organic,0.0,31,F,NR,HI,Millerport,casual,True,True
CU_000534,2024-03-30,paid_search,41.97,24,O,HU,VT,North Josephfurt,casual,True,True
CU_000535,2024-06-26,social_media,44.27,21,O,LC,WY,Lake Peter,regular,True,True
CU_000536,2024-05-17,affiliate,67.25,19,M,ML,CT,North Sherrymouth,casual,True,True
CU_000537,2024-09-25,organic,0.0,26,M,ML,WV,Curtisland,regular,True,False
CU_000538,2024-11-17,social_media,19.92,40,F,ER,NE,Hawkinshaven,regular,True,False
CU_000539,2024-03-26,organic,0.0,49,F,NE,CT,North Michaelland,casual,True,False
CU_000540,2024-10-20,organic,0.0,27,O,UG,PA,Michelletown,regular,True,True
CU_000541,2024-09-17,affiliate,43.95,32,M,JP,MT,Maxwellside,casual,True,True
CU_000542,2024-07-15,affiliate,81.95,25,M,HN,OK,Lake Oscar,casual,True,False
CU_000543,2024-12-01,affiliate,58.79,29,F,CU,KY,Josephberg,casual,False,True
CU_000544,2024-02-09,paid_search,48.59,33,O,BI,GA,Hillport,casual,False,True
CU_000545,2024-09-21,affiliate,141.81,21,M,RO,WY,West Johnathanbury,whale,False,False
CU_000546,2024-06-08,affiliate,61.93,24,M,WS,SC,Wheelerborough,casual,True,True
CU_000547,2024-06-04,paid_search,62.63,41,F,PK,CT,West Adam,regular,True,True
CU_000548,2024-04-10,paid_search,77.49,37,M,MY,MA,Brockmouth,casual,True,False
CU_000549,2024-01-13,organic,0.0,39,M,OM,MA,Ochoaberg,casual,True,True
CU_000550,2024-12-21,social_media,65.71,25,M,KG,MD,South Leon,casual,True,True
CU_000551,2024-06-06,paid_search,36.61,42,M,MY,MD,Jessicafort,casual,True,False
CU_000552,2024-03-13,social_media,32.29,36,M,TR,WY,West Nicholas,casual,False,True
CU_000553,2024-12-24,organic,0.0,26,F,MX,MN,New Jamesside,casual,True,False
CU_000554,2024-10-24,affiliate,32.07,39,F,EG,TX,Lake Stevenborough,whale,True,True
CU_000555,2024-08-10,affiliate,64.03,36,F,OM,AS,Marieland,casual,True,True
CU_000556,2024-07-20,paid_search,84.66,40,F,NE,TX,Taylorport,casual,True,True
CU_000557,2024-04-13,paid_search,44.73,23,M,GY,KS,Lake Rodney,whale,True,True
CU_000558,2024-08-26,affiliate,43.95,18,F,MT,CA,Ewingfort,casual,False,True
CU_000559,2024-06-06,paid_search,72.06,30,M,TV,MO,Stephensstad,whale,True,True
CU_000560,2024-12-26,affiliate,60.7,29,F,ME,MH,North Kaylastad,regular,True,True
CU_000561,2024-07-01,affiliate,45.45,30,F,DM,SD,New Tonyafurt,casual,True,False
CU_000562,2024-01-16,social_media,65.94,34,O,GB,MA,Rodriguezville,regular,True,True
CU_000563,2024-08-24,affiliate,51.33,37,M,IL,IN,South Neil,regular,True,False
CU_000564,2024-04-23,social_media,27.4,41,F,PL,WI,West Whitney,casual,True,False
CU_000565,2024-02-13,organic,0.0,35,O,RO,CT,Robertland,whale,True,False
CU_000566,2024-02-08,paid_search,21.83,26,O,CI,MP,West Larry,regular,True,True
CU_000567,2024-06-18,organic,0.0,34,M,PH,WY,New Timothy,casual,True,True
