session_id,customer_id,start_time,device_type,browser,country,end_time,duration_minutes,num_bets,total_wagered,net_result
SES_00000212,CU_000143,2024-11-09 20:55:00,mobile,Chrome,ET,2024-11-09 21:00:00,5,2,23.54,-23.54
SES_00000213,CU_000156,2024-12-07 14:03:00,mobile,Firefox,TO,2024-12-07 15:45:00,102,7,2505.82,-2016.25
SES_00000214,CU_000156,2024-12-10 16:21:00,mobile,Chrome,TO,2024-12-10 17:33:00,72,6,1977.4199999999998,674.7199999999998
SES_00000215,CU_000156,2024-12-17 14:01:00,mobile,Chrome,TO,2024-12-17 15:31:00,90,6,2461.4,558.4000000000002
SES_00000216,CU_000156,2024-12-22 19:26:00,mobile,Chrome,TO,2024-12-22 20:51:00,85,8,2580.25,-69.91
SES_00000217,CU_000156,2024-12-22 21:34:00,desktop,Firefox,TO,2024-12-22 21:34:00,0,1,289.39,319.99
SES_00000218,CU_000156,2024-12-26 16:52:00,mobile,Edge,TO,2024-12-26 18:44:00,112,9,3571.6900000000005,702.1699999999998
SES_00000219,CU_000173,2024-08-29 11:55:00,desktop,Chrome,FM,2024-08-29 12:59:00,64,5,575.01,360.03
SES_00000220,CU_000173,2024-09-01 10:52:00,desktop,Edge,FM,2024-09-01 12:17:00,85,6,410.01,9.5
SES_00000221,CU_000173,2024-09-07 13:05:00,mobile,Chrome,FM,2024-09-07 13:59:00,54,5,541.8199999999999,-330.24000000000007
SES_00000222,CU_000173,2024-09-11 23:37:00,mobile,Chrome,FM,2024-09-12 00:17:00,40,3,422.96000000000004,-47.969999999999985
SES_00000223,CU_000173,2024-09-16 21:38:00,mobile,Chrome,FM,2024-09-16 22:23:00,45,5,571.9,-318.81
SES_00000224,CU_000173,2024-10-22 10:01:00,mobile,Safari,FM,2024-10-22 11:06:00,65,6,634.15,295.26000000000005
SES_00000225,CU_000173,2024-10-29 13:47:00,mobile,Safari,FM,2024-10-29 13:53:00,6,2,194.74,-194.74
SES_00000226,CU_000173,2024-10-30 22:36:00,tablet,Chrome,FM,2024-10-30 23:14:00,38,4,456.6700000000001,-59.15999999999998
SES_00000227,CU_000173,2024-11-04 15:47:00,tablet,Chrome,FM,2024-11-04 17:17:00,90,6,557.26,371.55999999999995
SES_00000228,CU_000173,2024-11-09 17:02:00,desktop,Chrome,FM,2024-11-09 17:20:00,18,2,124.33,127.15000000000002
SES_00000229,CU_000173,2024-11-19 14:50:00,desktop,Chrome,FM,2024-11-19 14:59:00,9,2,240.69,-101.81000000000002
SES_00000230,CU_000173,2024-12-04 10:55:00,mobile,Chrome,FM,2024-12-04 11:19:00,24,5,479.91,-48.93000000000001
SES_00000231,CU_000173,2024-12-11 21:40:00,mobile,Safari,FM,2024-12-11 21:51:00,11,2,134.28,-22.099999999999994
SES_00000232,CU_000173,2024-12-16 20:24:00,mobile,Firefox,FM,2024-12-16 20:46:00,22,3,378.25,-378.25
SES_00000233,CU_000173,2024-12-26 16:08:00,mobile,Chrome,FM,2024-12-26 16:21:00,13,2,247.08,-247.08
SES_00000234,CU_000186,2024-11-22 18:01:00,mobile,Safari,GA,2024-11-22 18:01:00,0,1,17.29,19.230000000000004
SES_00000235,CU_000186,2024-12-14 21:35:00,mobile,Chrome,GA,2024-12-14 21:51:00,16,2,70.44,-41.0
SES_00000236,CU_000186,2024-12-28 23:18:00,desktop,Chrome,GA,2024-12-28 23:31:00,13,2,58.99,51.989999999999995
SES_00000237,CU_000189,2024-05-16 16:40:00,mobile,Safari,NE,2024-05-16 17:08:00,28,3,103.99999999999999,-103.99999999999999
SES_00000238,CU_000189,2024-05-29 09:41:00,mobile,Firefox,NE,2024-05-29 09:41:00,0,1,13.09,-13.09
SES_00000239,CU_000189,2024-06-04 17:10:00,mobile,Chrome,NE,2024-06-04 17:10:00,0,1,37.05,-37.05
SES_00000240,CU_000189,2024-06-09 09:32:00,mobile,Safari,NE,2024-06-09 09:51:00,19,3,94.1,82.61000000000001
SES_00000241,CU_000189,2024-06-10 09:09:00,desktop,Firefox,NE,2024-06-10 09:09:00,0,1,13.07,12.8
SES_00000242,CU_000189,2024-06-12 09:53:00,mobile,Chrome,NE,2024-06-12 10:29:00,36,3,124.81,122.63000000000001
SES_00000243,CU_000189,2024-07-04 22:08:00,mobile,Firefox,NE,2024-07-04 22:42:00,34,3,120.13999999999999,-21.509999999999998
SES_00000244,CU_000189,2024-07-19 16:33:00,desktop,Safari,NE,2024-07-19 16:50:00,17,3,101.60000000000001,-4.960000000000008
SES_00000245,CU_000189,2024-08-03 17:05:00,mobile,Safari,NE,2024-08-03 17:05:00,0,1,51.54,56.160000000000004
SES_00000246,CU_000189,2024-09-13 11:39:00,mobile,Safari,NE,2024-09-13 11:39:00,0,1,11.44,-11.44
SES_00000247,CU_000189,2024-11-18 16:36:00,desktop,Firefox,NE,2024-11-18 17:10:00,34,3,69.61,-69.61
SES_00000248,CU_000189,2024-12-17 20:55:00,mobile,Safari,NE,2024-12-17 21:13:00,18,3,141.11,37.13
SES_00000249,CU_000194,2024-11-26 16:59:00,mobile,Chrome,NI,2024-11-26 17:10:00,11,2,26.35,-26.35
SES_00000250,CU_000194,2024-11-30 22:19:00,mobile,Chrome,NI,2024-11-30 22:31:00,12,2,75.77,-2.8299999999999983
SES_00000251,CU_000194,2024-12-22 16:39:00,mobile,Chrome,NI,2024-12-22 16:51:00,12,2,70.74000000000001,78.16
SES_00000252,CU_000197,2024-10-30 09:26:00,mobile,Safari,MT,2024-10-30 09:26:00,0,1,11.45,9.990000000000002
SES_00000253,CU_000197,2024-12-13 12:04:00,mobile,Chrome,MT,2024-12-13 12:34:00,30,3,148.33,45.74000000000001
SES_00000254,CU_000220,2024-03-15 21:15:00,desktop,Chrome,LA,2024-03-15 21:29:00,14,3,105.13999999999999,52.42
SES_00000255,CU_000220,2024-04-26 11:22:00,mobile,Safari,LA,2024-04-26 11:40:00,18,3,73.78,-73.78
SES_00000256,CU_000220,2024-07-02 10:50:00,mobile,Chrome,LA,2024-07-02 11:07:00,17,3,119.26,-119.26
SES_00000257,CU_000220,2024-07-07 21:04:00,mobile,Chrome,LA,2024-07-07 21:44:00,40,3,96.67000000000002,-15.14
SES_00000258,CU_000220,2024-07-20 20:58:00,mobile,Chrome,LA,2024-07-20 21:20:00,22,3,120.29,14.040000000000013
SES_00000259,CU_000220,2024-07-23 23:35:00,desktop,Safari,LA,2024-07-23 23:53:00,18,2,75.6,72.6
SES_00000260,CU_000220,2024-12-30 23:46:00,desktop,Firefox,LA,2024-12-30 23:46:00,0,1,61.0,49.739999999999995
SES_00000261,CU_000232,2024-11-14 18:12:00,mobile,Chrome,TV,2024-11-14 18:12:00,0,1,61.46,-61.46
SES_00000262,CU_000232,2024-12-16 15:33:00,mobile,Firefox,TV,2024-12-16 15:40:00,7,2,34.45,8.779999999999998
SES_00000263,CU_000243,2024-02-11 15:55:00,mobile,Chrome,ET,2024-02-11 17:25:00,90,9,2016.84,439.62
SES_00000264,CU_000243,2024-02-11 18:29:00,mobile,Edge,ET,2024-02-11 19:05:00,36,3,670.82,41.41000000000001
SES_00000265,CU_000243,2024-02-22 20:18:00,mobile,Chrome,ET,2024-02-22 21:48:00,90,8,2988.4300000000003,406.4500000000001
SES_00000266,CU_000243,2024-02-22 22:42:00,mobile,Safari,ET,2024-02-22 22:42:00,0,1,568.04,515.6700000000001
SES_00000267,CU_000243,2024-03-06 17:15:00,mobile,Chrome,ET,2024-03-06 18:50:00,95,9,3461.7799999999997,-979.0500000000002
SES_00000268,CU_000243,2024-03-07 13:35:00,mobile,Chrome,ET,2024-03-07 15:35:00,120,10,3051.2000000000003,750.2500000000003
SES_00000269,CU_000243,2024-03-07 15:45:00,mobile,Chrome,ET,2024-03-07 16:53:00,68,2,455.25,216.40999999999997
SES_00000270,CU_000243,2024-03-15 18:05:00,mobile,Safari,ET,2024-03-15 20:05:00,120,10,3629.38,-1322.9499999999998
SES_00000271,CU_000243,2024-03-15 20:25:00,mobile,Chrome,ET,2024-03-15 21:45:00,80,2,1071.42,1151.99
SES_00000272,CU_000243,2024-03-25 23:39:00,desktop,Chrome,ET,2024-03-26 01:39:00,120,11,3419.3299999999995,-103.49000000000024
SES_00000273,CU_000243,2024-03-26 02:46:00,mobile,Chrome,ET,2024-03-26 02:46:00,0,1,260.48,211.58999999999997
SES_00000274,CU_000243,2024-03-31 20:21:00,desktop,Chrome,ET,2024-03-31 21:39:00,78,7,3173.73,-622.2500000000002
SES_00000275,CU_000243,2024-04-04 14:25:00,mobile,Firefox,ET,2024-04-04 15:25:00,60,6,2343.96,-1244.0
SES_00000276,CU_000243,2024-04-10 15:49:00,tablet,Chrome,ET,2024-04-10 16:28:00,39,4,1151.44,294.5199999999999
SES_00000277,CU_000243,2024-04-16 14:43:00,desktop,Firefox,ET,2024-04-16 15:16:00,33,4,1914.0,-960.22
SES_00000278,CU_000243,2024-04-22 20:53:00,tablet,Chrome,ET,2024-04-22 21:29:00,36,6,1541.35,-131.19000000000005
SES_00000279,CU_000243,2024-04-30 19:39:00,mobile,Chrome,ET,2024-04-30 20:47:00,68,5,1829.57,408.74
SES_00000280,CU_000243,2024-06-22 11:42:00,mobile,Firefox,ET,2024-06-22 13:06:00,84,8,2800.72,1558.6000000000004
SES_00000281,CU_000243,2024-06-26 17:40:00,mobile,Firefox,ET,2024-06-26 19:10:00,90,8,2441.54,-1346.01
SES_00000282,CU_000243,2024-07-12 17:26:00,mobile,Chrome,ET,2024-07-12 18:05:00,39,4,1206.42,-159.5800000000001
SES_00000283,CU_000243,2024-07-13 21:34:00,desktop,Chrome,ET,2024-07-13 23:14:00,100,8,2830.4100000000003,817.6600000000001
SES_00000284,CU_000243,2024-07-14 10:20:00,mobile,Safari,ET,2024-07-14 12:08:00,108,9,2946.79,-232.86999999999995
SES_00000285,CU_000243,2024-07-21 16:24:00,mobile,Firefox,ET,2024-07-21 18:02:00,98,8,2784.7000000000003,779.3699999999994
SES_00000286,CU_000243,2024-08-02 19:39:00,desktop,Chrome,ET,2024-08-02 20:35:00,56,6,2416.41,4.880000000000223
SES_00000287,CU_000243,2024-09-09 09:26:00,desktop,Chrome,ET,2024-09-09 10:34:00,68,5,1799.21,-324.44000000000005
SES_00000288,CU_000243,2024-09-13 16:28:00,mobile,Firefox,ET,2024-09-13 18:20:00,112,10,3429.5199999999995,-151.09999999999974
SES_00000289,CU_000243,2024-09-19 16:18:00,mobile,Safari,ET,2024-09-19 18:12:00,114,8,2572.5800000000004,808.4100000000001
SES_00000290,CU_000243,2024-09-19 18:38:00,mobile,Safari,ET,2024-09-19 18:38:00,0,1,429.14,369.16999999999996
SES_00000291,CU_000243,2024-10-18 12:25:00,desktop,Firefox,ET,2024-10-18 13:25:00,60,7,2189.99,-341.28
SES_00000292,CU_000243,2024-11-02 09:25:00,tablet,Safari,ET,2024-11-02 09:55:00,30,4,1201.82,1191.71
SES_00000293,CU_000243,2024-11-19 22:01:00,tablet,Safari,ET,2024-11-19 23:11:00,70,8,2780.24,-978.36
SES_00000294,CU_000243,2024-11-20 00:09:00,mobile,Chrome,ET,2024-11-20 00:52:00,43,4,1374.97,72.78999999999996
SES_00000295,CU_000243,2024-11-27 20:22:00,tablet,Chrome,ET,2024-11-27 21:22:00,60,6,1911.97,-1212.16
SES_00000296,CU_000243,2024-12-17 17:55:00,mobile,Safari,ET,2024-12-17 18:13:00,18,3,1007.57,-387.04
SES_00000297,CU_000260,2024-05-13 18:40:00,mobile,Chrome,GT,2024-05-13 18:40:00,0,1,16.09,-16.09
SES_00000298,CU_000260,2024-05-18 23:39:00,desktop,Chrome,GT,2024-05-18 23:44:00,5,2,62.61,-39.050000000000004
SES_00000299,CU_000260,2024-05-29 11:57:00,desktop,Chrome,GT,2024-05-29 11:57:00,0,1,39.0,41.45
SES_00000300,CU_000260,2024-06-08 15:31:00,mobile,Chrome,GT,2024-06-08 15:31:00,0,1,15.98,15.649999999999999
SES_00000301,CU_000260,2024-07-05 16:28:00,tablet,Safari,GT,2024-07-05 16:28:00,0,1,40.55,32.84
SES_00000302,CU_000260,2024-07-09 09:09:00,mobile,Safari,GT,2024-07-09 09:09:00,0,1,60.53,-60.53
SES_00000303,CU_000260,2024-07-14 11:27:00,desktop,Chrome,GT,2024-07-14 11:27:00,0,1,46.22,47.61
SES_00000304,CU_000260,2024-07-26 10:46:00,desktop,Safari,GT,2024-07-26 10:46:00,0,1,23.01,24.51
SES_00000305,CU_000260,2024-08-24 20:09:00,mobile,Firefox,GT,2024-08-24 20:09:00,0,1,43.45,-43.45
SES_00000306,CU_000260,2024-09-01 22:41:00,mobile,Firefox,GT,2024-09-01 22:56:00,15,2,111.28,7.45000000000001
SES_00000307,CU_000260,2024-09-12 23:45:00,mobile,Chrome,GT,2024-09-13 00:04:00,19,2,78.53,82.67
SES_00000308,CU_000260,2024-10-02 11:31:00,mobile,Chrome,GT,2024-10-02 11:31:00,0,1,49.24,-49.24
SES_00000309,CU_000260,2024-10-22 19:39:00,desktop,Firefox,GT,2024-10-22 19:47:00,8,2,68.62,68.03999999999999
SES_00000310,CU_000260,2024-11-04 23:52:00,desktop,Chrome,GT,2024-11-05 00:24:00,32,3,89.58,4.220000000000006
SES_00000311,CU_000260,2024-12-14 22:44:00,tablet,Safari,GT,2024-12-14 22:57:00,13,2,61.47,59.109999999999985
SES_00000312,CU_000274,2024-08-29 14:26:00,mobile,Chrome,MT,2024-08-29 14:26:00,0,1,14.05,-14.05
SES_00000313,CU_000274,2024-09-02 20:15:00,desktop,Chrome,MT,2024-09-02 20:15:00,0,1,55.86,65.12
SES_00000314,CU_000274,2024-10-18 09:39:00,mobile,Edge,MT,2024-10-18 09:39:00,0,1,19.06,18.169999999999998
SES_00000315,CU_000274,2024-11-10 09:25:00,mobile,Safari,MT,2024-11-10 09:30:00,5,2,65.89,10.739999999999991
SES_00000316,CU_000274,2024-11-18 23:21:00,desktop,Chrome,MT,2024-11-18 23:31:00,10,3,96.71000000000001,-67.02
SES_00000317,CU_000274,2024-12-03 23:33:00,mobile,Chrome,MT,2024-12-03 23:33:00,0,1,57.75,51.91
SES_00000318,CU_000274,2024-12-14 10:18:00,desktop,Chrome,MT,2024-12-14 10:18:00,0,1,8.35,-8.35
SES_00000319,CU_000278,2024-08-01 10:42:00,desktop,Safari,RU,2024-08-01 10:42:00,0,1,47.92,-47.92
SES_00000320,CU_000278,2024-08-03 15:14:00,desktop,Safari,RU,2024-08-03 15:52:00,38,3,96.58,33.94
SES_00000321,CU_000278,2024-08-14 17:32:00,mobile,Safari,RU,2024-08-14 17:32:00,0,1,30.54,32.09
SES_00000322,CU_000278,2024-08-17 12:52:00,mobile,Chrome,RU,2024-08-17 13:10:00,18,3,73.44999999999999,6.770000000000003
SES_00000323,CU_000278,2024-08-29 18:58:00,desktop,Safari,RU,2024-08-29 19:12:00,14,2,47.6,47.949999999999996
SES_00000324,CU_000278,2024-09-03 09:16:00,mobile,Safari,RU,2024-09-03 09:16:00,0,1,56.28,47.709999999999994
SES_00000325,CU_000278,2024-09-16 12:19:00,mobile,Chrome,RU,2024-09-16 12:28:00,9,2,58.89,-41.839999999999996
SES_00000326,CU_000278,2024-09-29 10:39:00,desktop,Chrome,RU,2024-09-29 10:59:00,20,2,82.57,12.360000000000007
SES_00000327,CU_000278,2024-10-08 19:44:00,mobile,Firefox,RU,2024-10-08 19:44:00,0,1,27.91,30.919999999999998
SES_00000328,CU_000278,2024-10-15 13:44:00,desktop,Chrome,RU,2024-10-15 13:56:00,12,3,85.35000000000001,87.67999999999999
SES_00000329,CU_000278,2024-11-12 16:22:00,mobile,Edge,RU,2024-11-12 17:02:00,40,3,108.75,-87.71000000000001
SES_00000330,CU_000278,2024-12-17 22:04:00,tablet,Firefox,RU,2024-12-17 22:04:00,0,1,7.57,8.489999999999998
SES_00000331,CU_000278,2024-12-27 16:21:00,mobile,Chrome,RU,2024-12-27 16:38:00,17,3,97.42999999999999,-3.0899999999999928
SES_00000332,CU_000282,2024-10-01 22:47:00,tablet,Chrome,AF,2024-10-01 22:57:00,10,3,72.67,15.750000000000002
SES_00000333,CU_000282,2024-10-03 14:39:00,desktop,Chrome,AF,2024-10-03 14:39:00,0,1,54.63,-54.63
SES_00000334,CU_000282,2024-10-18 23:26:00,desktop,Chrome,AF,2024-10-18 23:36:00,10,2,102.22999999999999,-102.22999999999999
SES_00000335,CU_000282,2024-11-19 15:50:00,desktop,Chrome,AF,2024-11-19 15:50:00,0,1,45.55,-45.55
SES_00000336,CU_000282,2024-12-14 09:50:00,mobile,Safari,AF,2024-12-14 10:10:00,20,3,100.25999999999999,-6.359999999999985
SES_00000337,CU_000289,2024-02-20 10:23:00,desktop,Firefox,DO,2024-02-20 10:23:00,0,1,53.88,45.169999999999995
SES_00000338,CU_000289,2024-03-03 12:48:00,mobile,Firefox,DO,2024-03-03 12:48:00,0,1,9.38,9.01
SES_00000339,CU_000289,2024-04-07 17:54:00,mobile,Safari,DO,2024-04-07 17:54:00,0,1,54.9,-54.9
SES_00000340,CU_000289,2024-04-20 17:41:00,mobile,Chrome,DO,2024-04-20 17:41:00,0,1,34.27,-34.27
SES_00000341,CU_000289,2024-04-26 17:57:00,desktop,Chrome,DO,2024-04-26 17:57:00,0,1,37.47,-37.47
SES_00000342,CU_000289,2024-04-27 22:26:00,mobile,Chrome,DO,2024-04-27 22:26:00,0,1,45.0,46.2
SES_00000343,CU_000289,2024-05-11 19:10:00,mobile,Safari,DO,2024-05-11 19:16:00,6,2,41.82,-12.730000000000002
SES_00000344,CU_000289,2024-05-19 10:40:00,desktop,Firefox,DO,2024-05-19 10:55:00,15,3,109.61000000000001,-109.61000000000001
SES_00000345,CU_000289,2024-07-05 20:43:00,mobile,Safari,DO,2024-07-05 21:13:00,30,3,81.43,-63.56
SES_00000346,CU_000289,2024-08-12 14:33:00,mobile,Chrome,DO,2024-08-12 14:49:00,16,3,103.63,-103.63
SES_00000347,CU_000289,2024-08-29 13:44:00,mobile,Chrome,DO,2024-08-29 13:58:00,14,2,74.07000000000001,-20.360000000000003
SES_00000348,CU_000289,2024-09-09 23:38:00,mobile,Chrome,DO,2024-09-09 23:38:00,0,1,40.27,44.74999999999999
SES_00000349,CU_000289,2024-10-02 16:05:00,mobile,Safari,DO,2024-10-02 16:25:00,20,3,117.08000000000001,-117.08000000000001
SES_00000350,CU_000291,2024-07-25 17:39:00,mobile,Chrome,SL,2024-07-25 17:39:00,0,1,29.52,-29.52
SES_00000351,CU_000291,2024-07-28 13:32:00,mobile,Chrome,SL,2024-07-28 13:40:00,8,2,78.02000000000001,6.899999999999999
SES_00000352,CU_000291,2024-08-06 17:24:00,mobile,Safari,SL,2024-08-06 17:38:00,14,2,62.39,-62.39
SES_00000353,CU_000291,2024-09-06 15:06:00,mobile,Firefox,SL,2024-09-06 15:24:00,18,3,113.9,111.7
SES_00000354,CU_000291,2024-09-14 09:28:00,tablet,Firefox,SL,2024-09-14 09:42:00,14,2,72.42,36.31
SES_00000355,CU_000291,2024-09-19 20:04:00,tablet,Chrome,SL,2024-09-19 20:11:00,7,2,70.41,-70.41
SES_00000356,CU_000291,2024-10-14 23:05:00,mobile,Chrome,SL,2024-10-14 23:27:00,22,3,85.35,-67.03
SES_00000357,CU_000291,2024-11-18 17:08:00,mobile,Safari,SL,2024-11-18 17:23:00,15,3,62.370000000000005,-36.35
SES_00000358,CU_000305,2024-07-31 21:25:00,desktop,Chrome,CZ,2024-07-31 21:38:00,13,2,347.16999999999996,47.130000000000024
SES_00000359,CU_000305,2024-08-05 13:18:00,mobile,Firefox,CZ,2024-08-05 14:00:00,42,4,326.43,145.77999999999997
SES_00000360,CU_000305,2024-10-02 16:22:00,mobile,Chrome,CZ,2024-10-02 17:26:00,64,5,700.9300000000001,-234.12
SES_00000361,CU_000305,2024-10-19 09:50:00,mobile,Edge,CZ,2024-10-19 10:24:00,34,3,323.86,329.52
SES_00000362,CU_000305,2024-10-22 23:58:00,tablet,Chrome,CZ,2024-10-23 00:22:00,24,4,600.4,68.87
SES_00000363,CU_000305,2024-11-03 21:57:00,mobile,Safari,CZ,2024-11-03 22:31:00,34,3,424.12000000000006,49.25999999999998
SES_00000364,CU_000305,2024-11-12 21:54:00,tablet,Safari,CZ,2024-11-12 22:14:00,20,3,228.0,-181.92
SES_00000365,CU_000305,2024-11-23 17:54:00,tablet,Chrome,CZ,2024-11-23 18:16:00,22,3,393.51,360.2
SES_00000366,CU_000305,2024-12-02 19:12:00,mobile,Safari,CZ,2024-12-02 19:34:00,22,3,318.46,22.230000000000036
SES_00000367,CU_000305,2024-12-15 17:28:00,desktop,Chrome,CZ,2024-12-15 18:36:00,68,5,515.0699999999999,-55.76999999999998
SES_00000368,CU_000323,2024-11-01 12:23:00,mobile,Chrome,KR,2024-11-01 13:01:00,38,5,388.1700000000001,206.87999999999997
SES_00000369,CU_000323,2024-11-09 11:43:00,mobile,Edge,KR,2024-11-09 12:13:00,30,4,430.71,-27.400000000000034
SES_00000370,CU_000323,2024-11-21 19:21:00,mobile,Safari,KR,2024-11-21 19:59:00,38,4,414.12,-60.69999999999999
SES_00000371,CU_000323,2024-12-19 18:47:00,mobile,Chrome,KR,2024-12-19 19:51:00,64,6,586.7199999999999,315.47
SES_00000372,CU_000340,2024-11-19 22:55:00,mobile,Chrome,NP,2024-11-19 23:46:00,51,5,317.05,114.02999999999999
SES_00000373,CU_000340,2024-12-04 20:31:00,mobile,Firefox,NP,2024-12-04 20:42:00,11,2,162.2,-94.7
SES_00000374,CU_000340,2024-12-26 13:27:00,mobile,Safari,NP,2024-12-26 14:15:00,48,6,726.82,355.42999999999995
SES_00000375,CU_000342,2024-03-24 20:10:00,tablet,Safari,SL,2024-03-24 20:42:00,32,3,103.25999999999999,-26.669999999999995
SES_00000376,CU_000342,2024-03-27 22:54:00,mobile,Safari,SL,2024-03-27 23:32:00,38,3,52.57,-18.450000000000003
SES_00000377,CU_000342,2024-05-11 10:07:00,desktop,Firefox,SL,2024-05-11 10:21:00,14,2,75.47999999999999,67.22
SES_00000378,CU_000342,2024-05-19 23:29:00,tablet,Chrome,SL,2024-05-19 23:41:00,12,2,110.94999999999999,108.63
SES_00000379,CU_000342,2024-05-21 19:53:00,tablet,Chrome,SL,2024-05-21 19:53:00,0,1,45.65,-45.65
SES_00000380,CU_000342,2024-05-24 09:13:00,desktop,Chrome,SL,2024-05-24 09:13:00,0,1,23.12,25.999999999999996
SES_00000381,CU_000342,2024-06-14 18:47:00,desktop,Safari,SL,2024-06-14 18:47:00,0,1,50.79,-50.79
SES_00000382,CU_000342,2024-07-08 20:56:00,mobile,Chrome,SL,2024-07-08 21:01:00,5,2,46.379999999999995,-46.379999999999995
SES_00000383,CU_000342,2024-08-08 22:20:00,tablet,Firefox,SL,2024-08-08 22:20:00,0,1,43.29,37.98
SES_00000384,CU_000342,2024-08-13 20:40:00,mobile,Safari,SL,2024-08-13 20:54:00,14,3,62.41,-27.159999999999997
SES_00000385,CU_000342,2024-11-06 10:43:00,desktop,Chrome,SL,2024-11-06 11:11:00,28,3,130.13,-26.289999999999992
SES_00000386,CU_000342,2024-11-27 17:00:00,desktop,Firefox,SL,2024-11-27 17:30:00,30,3,98.34,37.03
SES_00000387,CU_000352,2024-04-21 10:42:00,mobile,Chrome,MK,2024-04-21 10:52:00,10,2,55.370000000000005,48.629999999999995
SES_00000388,CU_000352,2024-04-28 14:44:00,mobile,Firefox,MK,2024-04-28 15:00:00,16,3,91.59,-0.4900000000000091
SES_00000389,CU_000352,2024-05-25 11:46:00,desktop,Safari,MK,2024-05-25 11:55:00,9,2,91.46000000000001,5.789999999999999
SES_00000390,CU_000352,2024-06-02 22:40:00,mobile,Chrome,MK,2024-06-02 23:02:00,22,3,51.349999999999994,-24.229999999999997
SES_00000391,CU_000352,2024-06-25 11:30:00,desktop,Chrome,MK,2024-06-25 11:42:00,12,2,99.78999999999999,-99.78999999999999
SES_00000392,CU_000352,2024-06-30 18:25:00,mobile,Chrome,MK,2024-06-30 18:25:00,0,1,57.58,54.379999999999995
SES_00000393,CU_000352,2024-07-17 23:07:00,mobile,Safari,MK,2024-07-17 23:07:00,0,1,22.29,23.689999999999998
SES_00000394,CU_000352,2024-07-24 13:44:00,desktop,Chrome,MK,2024-07-24 13:59:00,15,2,56.17,-34.14
SES_00000395,CU_000352,2024-07-29 14:02:00,mobile,Chrome,MK,2024-07-29 14:02:00,0,1,52.66,-52.66
SES_00000396,CU_000352,2024-11-01 13:21:00,mobile,Chrome,MK,2024-11-01 13:21:00,0,1,23.36,27.61
SES_00000397,CU_000352,2024-11-10 11:44:00,mobile,Firefox,MK,2024-11-10 11:57:00,13,2,81.78999999999999,23.740000000000002
SES_00000398,CU_000352,2024-12-29 13:23:00,desktop,Safari,MK,2024-12-29 13:23:00,0,1,26.4,27.71
SES_00000399,CU_000368,2024-06-04 13:37:00,mobile,Firefox,HU,2024-06-04 13:50:00,13,2,56.99,-3.6200000000000045
SES_00000400,CU_000368,2024-06-18 15:54:00,tablet,Chrome,HU,2024-06-18 16:07:00,13,3,118.47,-14.670000000000002
SES_00000401,CU_000368,2024-06-23 12:01:00,mobile,Chrome,HU,2024-06-23 12:19:00,18,2,91.71000000000001,2.259999999999998
SES_00000402,CU_000368,2024-07-02 20:12:00,mobile,Chrome,HU,2024-07-02 20:12:00,0,1,51.46,57.88999999999999
SES_00000403,CU_000368,2024-07-13 20:50:00,desktop,Safari,HU,2024-07-13 21:22:00,32,3,103.62,95.53
SES_00000404,CU_000368,2024-07-30 19:29:00,tablet,Firefox,HU,2024-07-30 19:45:00,16,2,61.97,16.710000000000008
SES_00000405,CU_000368,2024-11-16 18:14:00,mobile,Chrome,HU,2024-11-16 18:29:00,15,2,79.6,-79.6
SES_00000406,CU_000368,2024-11-23 19:20:00,mobile,Chrome,HU,2024-11-23 19:20:00,0,1,21.17,19.739999999999995
SES_00000407,CU_000368,2024-11-27 09:15:00,mobile,Chrome,HU,2024-11-27 09:24:00,9,2,103.08,-103.08
SES_00000408,CU_000368,2024-12-11 19:19:00,mobile,Chrome,HU,2024-12-11 19:19:00,0,1,25.87,-25.87
SES_00000409,CU_000380,2024-03-26 16:37:00,desktop,Edge,CN,2024-03-26 17:13:00,36,4,417.01,7.659999999999997
SES_00000410,CU_000380,2024-04-07 09:50:00,desktop,Edge,CN,2024-04-07 10:28:00,38,3,385.08000000000004,54.01999999999995
SES_00000411,CU_000380,2024-04-16 10:20:00,mobile,Chrome,CN,2024-04-16 10:31:00,11,2,226.38,234.32999999999998
SES_00000412,CU_000380,2024-04-23 18:57:00,desktop,Safari,CN,2024-04-23 20:12:00,75,6,567.93,11.529999999999959
SES_00000413,CU_000380,2024-05-15 14:36:00,mobile,Chrome,CN,2024-05-15 16:01:00,85,6,554.25,-103.38000000000001
SES_00000414,CU_000380,2024-05-31 14:03:00,desktop,Chrome,CN,2024-05-31 14:31:00,28,3,388.56,15.590000000000003
SES_00000415,CU_000380,2024-06-15 20:13:00,mobile,Safari,CN,2024-06-15 21:13:00,60,5,571.4,-571.4
SES_00000416,CU_000380,2024-06-23 12:14:00,mobile,Safari,CN,2024-06-23 13:39:00,85,6,796.6399999999999,388.35
SES_00000417,CU_000380,2024-07-13 18:46:00,desktop,Chrome,CN,2024-07-13 19:56:00,70,6,717.84,-380.15000000000003
SES_00000418,CU_000380,2024-07-31 18:24:00,mobile,Chrome,CN,2024-07-31 19:40:00,76,6,505.59999999999997,-53.20000000000002
SES_00000419,CU_000380,2024-08-02 09:36:00,tablet,Chrome,CN,2024-08-02 10:48:00,72,5,513.56,-22.97999999999999
