transaction_id,customer_id,transaction_type,amount,transaction_date,payment_method,is_first_deposit
TXN_00000379,CU_000642,withdrawal,945.63,2024-07-20,credit_card,False
TXN_00000380,CU_000642,deposit,1066.19,2024-08-03,credit_card,False
TXN_00000381,CU_000642,withdrawal,1608.73,2024-08-09,debit_card,False
TXN_00000382,CU_000642,deposit,1233.6,2024-08-19,bank_transfer,False
TXN_00000383,CU_000642,deposit,1119.93,2024-08-26,credit_card,False
TXN_00000384,CU_000642,deposit,353.5,2024-08-31,bank_transfer,False
TXN_00000385,CU_000642,deposit,1286.0,2024-09-15,credit_card,False
TXN_00000386,CU_000642,deposit,1413.96,2024-10-28,debit_card,False
TXN_00000387,CU_000642,deposit,565.86,2024-11-18,debit_card,False
TXN_00000388,CU_000642,deposit,692.82,2024-12-16,paypal,False
TXN_00000389,CU_000642,withdrawal,1836.2,2024-12-29,credit_card,False
TXN_00000390,CU_000642,deposit,892.82,2024-12-30,bank_transfer,False
TXN_00000391,CU_000663,deposit,421.83,2024-05-09,bank_transfer,True
TXN_00000392,CU_000663,deposit,275.62,2024-05-09,bank_transfer,False
TXN_00000393,CU_000663,deposit,240.51,2024-05-27,debit_card,False
TXN_00000394,CU_000663,deposit,345.82,2024-07-09,credit_card,False
TXN_00000395,CU_000663,deposit,314.82,2024-08-23,debit_card,False
TXN_00000396,CU_000663,deposit,181.74,2024-08-24,credit_card,False
TXN_00000397,CU_000663,deposit,241.13,2024-09-22,bank_transfer,False
TXN_00000398,CU_000663,deposit,385.53,2024-09-26,credit_card,False
TXN_00000399,CU_000663,deposit,394.09,2024-10-02,credit_card,False
TXN_00000400,CU_000663,deposit,102.23,2024-10-11,credit_card,False
TXN_00000401,CU_000663,deposit,247.47,2024-10-13,bank_transfer,False
TXN_00000402,CU_000663,deposit,320.87,2024-11-11,bank_transfer,False
TXN_00000403,CU_000663,withdrawal,569.07,2024-11-21,paypal,False
TXN_00000404,CU_000663,deposit,267.5,2024-12-10,paypal,False
TXN_00000405,CU_000663,deposit,125.57,2024-12-12,bank_transfer,False
TXN_00000406,CU_000669,deposit,37.86,2024-10-06,bank_transfer,True
TXN_00000407,CU_000670,deposit,224.87,2024-12-04,bank_transfer,True
TXN_00000408,CU_000670,withdrawal,364.61,2024-12-04,bank_transfer,False
TXN_00000409,CU_000670,deposit,264.89,2024-12-05,debit_card,False
TXN_00000410,CU_000670,withdrawal,261.53,2024-12-11,credit_card,False
TXN_00000411,CU_000670,deposit,183.82,2024-12-20,credit_card,False
TXN_00000412,CU_000673,deposit,363.76,2024-12-08,debit_card,True
TXN_00000413,CU_000673,deposit,275.89,2024-12-30,bank_transfer,False
TXN_00000414,CU_000689,deposit,1026.65,2024-09-09,paypal,True
TXN_00000415,CU_000689,withdrawal,1155.34,2024-09-09,debit_card,False
TXN_00000416,CU_000689,withdrawal,1503.46,2024-09-29,debit_card,False
TXN_00000417,CU_000689,withdrawal,1462.65,2024-10-19,credit_card,False
TXN_00000418,CU_000689,deposit,462.02,2024-10-31,debit_card,False
TXN_00000419,CU_000689,deposit,738.8,2024-11-17,credit_card,False
TXN_00000420,CU_000689,deposit,915.0,2024-11-28,debit_card,False
TXN_00000421,CU_000689,deposit,747.77,2024-12-16,bank_transfer,False
TXN_00000422,CU_000719,deposit,52.29,2024-03-17,bank_transfer,True
TXN_00000423,CU_000719,deposit,129.84,2024-06-08,debit_card,False
TXN_00000424,CU_000719,deposit,97.91,2024-10-17,paypal,False
TXN_00000425,CU_000719,deposit,84.89,2024-12-11,debit_card,False
TXN_00000426,CU_000730,deposit,37.66,2024-03-25,credit_card,True
TXN_00000427,CU_000730,deposit,81.73,2024-06-16,credit_card,False
TXN_00000428,CU_000749,deposit,48.9,2024-09-21,credit_card,True
TXN_00000429,CU_000749,deposit,43.65,2024-10-24,debit_card,False
TXN_00000430,CU_000755,deposit,31.58,2024-04-17,debit_card,True
TXN_00000431,CU_000755,deposit,65.72,2024-04-29,paypal,False
TXN_00000432,CU_000755,deposit,39.8,2024-08-01,paypal,False
TXN_00000433,CU_000755,deposit,56.85,2024-08-11,bank_transfer,False
TXN_00000434,CU_000755,withdrawal,98.29,2024-10-01,paypal,False
TXN_00000435,CU_000755,deposit,79.17,2024-10-04,paypal,False
TXN_00000436,CU_000755,deposit,80.99,2024-12-23,paypal,False
TXN_00000437,CU_000758,deposit,32.81,2024-10-10,credit_card,True
TXN_00000438,CU_000758,deposit,47.58,2024-10-27,credit_card,False
TXN_00000439,CU_000758,withdrawal,184.14,2024-12-03,debit_card,False
TXN_00000440,CU_000758,deposit,123.38,2024-12-26,bank_transfer,False
TXN_00000441,CU_000773,deposit,248.3,2024-12-12,paypal,True
TXN_00000442,CU_000773,withdrawal,448.62,2024-12-12,debit_card,False
TXN_00000443,CU_000774,deposit,219.76,2024-11-11,debit_card,True
TXN_00000444,CU_000774,deposit,343.99,2024-12-05,credit_card,False
TXN_00000445,CU_000774,withdrawal,182.16,2024-12-29,bank_transfer,False
TXN_00000446,CU_000782,deposit,76.82,2024-07-01,paypal,True
TXN_00000447,CU_000782,deposit,138.1,2024-11-28,bank_transfer,False
TXN_00000448,CU_000787,deposit,85.8,2024-10-20,debit_card,True
TXN_00000449,CU_000787,deposit,136.71,2024-11-03,paypal,False
TXN_00000450,CU_000788,deposit,55.04,2024-01-25,bank_transfer,True
TXN_00000451,CU_000788,withdrawal,179.68,2024-03-12,debit_card,False
TXN_00000452,CU_000788,withdrawal,186.48,2024-05-15,bank_transfer,False
TXN_00000453,CU_000788,deposit,138.15,2024-05-25,bank_transfer,False
TXN_00000454,CU_000788,withdrawal,77.31,2024-05-30,debit_card,False
TXN_00000455,CU_000788,deposit,34.44,2024-08-10,debit_card,False
TXN_00000456,CU_000788,withdrawal,120.93,2024-12-13,paypal,False
TXN_00000457,CU_000794,deposit,496.89,2024-04-13,paypal,True
TXN_00000458,CU_000794,deposit,279.01,2024-05-04,bank_transfer,False
TXN_00000459,CU_000794,withdrawal,300.38,2024-05-08,paypal,False
TXN_00000460,CU_000794,deposit,383.83,2024-06-08,debit_card,False
TXN_00000461,CU_000794,deposit,352.58,2024-06-18,credit_card,False
TXN_00000462,CU_000794,withdrawal,397.93,2024-06-19,bank_transfer,False
TXN_00000463,CU_000794,deposit,220.11,2024-06-30,bank_transfer,False
TXN_00000464,CU_000794,deposit,191.78,2024-09-04,paypal,False
TXN_00000465,CU_000794,deposit,336.52,2024-10-31,credit_card,False
TXN_00000466,CU_000794,deposit,272.15,2024-11-29,credit_card,False
TXN_00000467,CU_000797,deposit,36.54,2024-01-04,paypal,True
TXN_00000468,CU_000797,deposit,42.09,2024-01-18,debit_card,False
TXN_00000469,CU_000797,deposit,39.01,2024-05-12,bank_transfer,False
TXN_00000470,CU_000797,deposit,33.82,2024-06-18,credit_card,False
TXN_00000471,CU_000797,deposit,103.84,2024-07-19,credit_card,False
TXN_00000472,CU_000797,deposit,142.6,2024-09-03,bank_transfer,False
TXN_00000473,CU_000797,deposit,26.98,2024-11-12,debit_card,False
TXN_00000474,CU_000806,deposit,176.24,2024-09-09,credit_card,True
TXN_00000475,CU_000806,withdrawal,321.18,2024-10-01,paypal,False
TXN_00000476,CU_000806,deposit,168.53,2024-10-14,debit_card,False
TXN_00000477,CU_000806,withdrawal,502.28,2024-10-31,bank_transfer,False
TXN_00000478,CU_000806,deposit,159.51,2024-11-17,paypal,False
TXN_00000479,CU_000817,deposit,155.3,2024-02-17,credit_card,True
TXN_00000480,CU_000817,deposit,377.19,2024-04-03,paypal,False
TXN_00000481,CU_000817,deposit,356.8,2024-04-22,paypal,False
TXN_00000482,CU_000817,deposit,327.88,2024-05-08,credit_card,False
TXN_00000483,CU_000817,deposit,181.05,2024-05-30,paypal,False
TXN_00000484,CU_000817,deposit,132.57,2024-06-05,debit_card,False
TXN_00000485,CU_000817,deposit,176.91,2024-06-30,bank_transfer,False
TXN_00000486,CU_000817,withdrawal,347.41,2024-07-04,bank_transfer,False
TXN_00000487,CU_000817,deposit,310.94,2024-07-30,debit_card,False
TXN_00000488,CU_000817,withdrawal,229.31,2024-09-24,bank_transfer,False
TXN_00000489,CU_000817,deposit,247.47,2024-10-04,paypal,False
TXN_00000490,CU_000817,withdrawal,377.1,2024-10-30,paypal,False
TXN_00000491,CU_000817,withdrawal,412.45,2024-11-01,paypal,False
TXN_00000492,CU_000818,deposit,34.2,2024-04-13,paypal,True
TXN_00000493,CU_000818,deposit,44.96,2024-06-12,paypal,False
TXN_00000494,CU_000818,deposit,67.04,2024-08-05,credit_card,False
TXN_00000495,CU_000818,deposit,77.64,2024-08-20,bank_transfer,False
TXN_00000496,CU_000818,withdrawal,106.3,2024-08-29,debit_card,False
TXN_00000497,CU_000824,deposit,86.21,2024-08-26,credit_card,True
TXN_00000498,CU_000824,deposit,30.53,2024-09-14,bank_transfer,False
TXN_00000499,CU_000824,withdrawal,143.9,2024-10-19,debit_card,False
TXN_00000500,CU_000835,deposit,99.29,2024-08-09,debit_card,True
TXN_00000501,CU_000835,withdrawal,97.39,2024-08-22,debit_card,False
TXN_00000502,CU_000835,withdrawal,190.02,2024-11-25,paypal,False
TXN_00000503,CU_000839,deposit,57.68,2024-05-18,debit_card,True
TXN_00000504,CU_000839,withdrawal,124.43,2024-07-22,credit_card,False
TXN_00000505,CU_000839,deposit,90.31,2024-11-22,credit_card,False
TXN_00000506,CU_000855,deposit,88.53,2024-08-21,paypal,True
TXN_00000507,CU_000861,deposit,226.43,2024-06-22,debit_card,True
TXN_00000508,CU_000861,deposit,365.91,2024-07-01,debit_card,False
TXN_00000509,CU_000861,withdrawal,504.67,2024-07-26,debit_card,False
TXN_00000510,CU_000861,withdrawal,320.68,2024-07-30,debit_card,False
TXN_00000511,CU_000861,deposit,339.0,2024-08-07,debit_card,False
TXN_00000512,CU_000861,deposit,383.71,2024-08-12,debit_card,False
TXN_00000513,CU_000861,deposit,306.51,2024-08-13,paypal,False
TXN_00000514,CU_000861,withdrawal,512.59,2024-09-05,credit_card,False
TXN_00000515,CU_000861,withdrawal,394.36,2024-09-07,bank_transfer,False
TXN_00000516,CU_000861,deposit,305.75,2024-09-27,bank_transfer,False
TXN_00000517,CU_000861,deposit,303.35,2024-09-28,bank_transfer,False
TXN_00000518,CU_000861,deposit,212.35,2024-10-05,paypal,False
TXN_00000519,CU_000861,deposit,321.73,2024-10-23,credit_card,False
TXN_00000520,CU_000861,deposit,382.15,2024-12-16,debit_card,False
TXN_00000521,CU_000872,deposit,1699.13,2024-05-18,paypal,True
TXN_00000522,CU_000872,deposit,820.51,2024-05-18,credit_card,False
TXN_00000523,CU_000872,deposit,1135.76,2024-05-21,debit_card,False
TXN_00000524,CU_000872,deposit,954.98,2024-06-21,credit_card,False
TXN_00000525,CU_000872,withdrawal,1524.0,2024-07-05,debit_card,False
TXN_00000526,CU_000872,deposit,333.09,2024-08-10,credit_card,False
TXN_00000527,CU_000872,deposit,1203.92,2024-10-05,debit_card,False
TXN_00000528,CU_000872,withdrawal,1306.27,2024-10-15,bank_transfer,False
TXN_00000529,CU_000872,deposit,435.48,2024-10-19,paypal,False
TXN_00000530,CU_000872,deposit,762.61,2024-11-02,paypal,False
TXN_00000531,CU_000872,deposit,1472.94,2024-11-05,debit_card,False
TXN_00000532,CU_000872,deposit,1110.85,2024-11-15,paypal,False
TXN_00000533,CU_000872,deposit,533.18,2024-11-28,credit_card,False
TXN_00000534,CU_000872,withdrawal,1530.24,2024-12-05,paypal,False
TXN_00000535,CU_000872,deposit,340.67,2024-12-08,bank_transfer,False
TXN_00000536,CU_000872,deposit,569.25,2024-12-19,debit_card,False
TXN_00000537,CU_000872,deposit,709.94,2024-12-30,credit_card,False
TXN_00000538,CU_000881,deposit,66.86,2024-08-19,bank_transfer,True
TXN_00000539,CU_000881,withdrawal,115.78,2024-08-23,paypal,False
TXN_00000540,CU_000881,withdrawal,135.05,2024-10-16,debit_card,False
TXN_00000541,CU_000894,deposit,170.61,2024-10-20,credit_card,True
TXN_00000542,CU_000894,deposit,253.52,2024-11-18,credit_card,False
TXN_00000543,CU_000894,deposit,133.29,2024-12-28,bank_transfer,False
TXN_00000544,CU_000900,deposit,1833.05,2024-06-13,bank_transfer,True
TXN_00000545,CU_000900,withdrawal,1089.29,2024-06-13,bank_transfer,False
TXN_00000546,CU_000900,deposit,890.99,2024-06-23,debit_card,False
TXN_00000547,CU_000900,deposit,614.14,2024-07-30,paypal,False
TXN_00000548,CU_000900,deposit,1397.01,2024-09-21,debit_card,False
TXN_00000549,CU_000900,withdrawal,1558.36,2024-09-29,paypal,False
TXN_00000550,CU_000900,withdrawal,1160.07,2024-10-07,paypal,False
TXN_00000551,CU_000900,withdrawal,526.82,2024-10-08,debit_card,False
TXN_00000552,CU_000900,deposit,547.77,2024-10-15,debit_card,False
TXN_00000553,CU_000900,withdrawal,1942.78,2024-10-29,credit_card,False
TXN_00000554,CU_000900,deposit,943.1,2024-11-14,bank_transfer,False
TXN_00000555,CU_000900,deposit,1311.07,2024-11-28,credit_card,False
TXN_00000556,CU_000900,withdrawal,1350.55,2024-12-09,debit_card,False
TXN_00000557,CU_000900,deposit,471.2,2024-12-14,paypal,False
TXN_00000558,CU_000900,deposit,853.58,2024-12-28,debit_card,False
TXN_00000559,CU_000901,deposit,441.37,2024-04-03,paypal,True
TXN_00000560,CU_000901,withdrawal,544.3,2024-05-22,credit_card,False
TXN_00000561,CU_000901,deposit,355.47,2024-07-09,credit_card,False
TXN_00000562,CU_000901,withdrawal,432.19,2024-07-13,bank_transfer,False
TXN_00000563,CU_000901,deposit,175.82,2024-08-10,debit_card,False
TXN_00000564,CU_000901,deposit,112.43,2024-08-21,bank_transfer,False
TXN_00000565,CU_000901,deposit,145.67,2024-09-26,credit_card,False
TXN_00000566,CU_000901,deposit,256.98,2024-10-04,paypal,False
TXN_00000567,CU_000901,deposit,289.3,2024-10-13,paypal,False
TXN_00000568,CU_000901,withdrawal,262.9,2024-11-14,paypal,False
TXN_00000569,CU_000901,deposit,230.46,2024-12-10,debit_card,False
TXN_00000570,CU_000901,deposit,257.21,2024-12-16,credit_card,False
TXN_00000571,CU_000903,deposit,40.44,2025-01-01,bank_transfer,True
TXN_00000572,CU_000917,deposit,352.93,2024-05-25,bank_transfer,True
TXN_00000573,CU_000917,deposit,213.02,2024-05-25,debit_card,False
TXN_00000574,CU_000917,withdrawal,427.55,2024-06-12,credit_card,False
TXN_00000575,CU_000917,deposit,374.87,2024-07-23,paypal,False
TXN_00000576,CU_000917,deposit,370.99,2024-10-25,paypal,False
TXN_00000577,CU_000917,deposit,182.76,2024-11-11,debit_card,False
TXN_00000578,CU_000936,deposit,477.75,2024-08-17,paypal,True
TXN_00000579,CU_000936,deposit,386.6,2024-09-18,bank_transfer,False
TXN_00000580,CU_000936,deposit,300.57,2024-10-11,paypal,False
TXN_00000581,CU_000936,deposit,263.06,2024-10-14,debit_card,False
TXN_00000582,CU_000936,deposit,308.43,2024-10-26,bank_transfer,False
TXN_00000583,CU_000936,deposit,228.65,2024-11-22,credit_card,False
TXN_00000584,CU_000936,deposit,355.71,2024-12-08,paypal,False
TXN_00000585,CU_000936,deposit,223.93,2024-12-19,bank_transfer,False
TXN_00000586,CU_000936,withdrawal,485.29,2024-12-28,credit_card,False
TXN_00000587,CU_000938,deposit,1862.49,2024-06-03,debit_card,True
TXN_00000588,CU_000938,deposit,445.13,2024-06-03,bank_transfer,False
TXN_00000589,CU_000938,deposit,765.38,2024-06-13,debit_card,False
TXN_00000590,CU_000938,withdrawal,1858.13,2024-06-22,debit_card,False
TXN_00000591,CU_000938,withdrawal,1461.75,2024-06-29,debit_card,False
TXN_00000592,CU_000938,withdrawal,1564.18,2024-07-03,credit_card,False
TXN_00000593,CU_000938,withdrawal,588.48,2024-07-22,debit_card,False
TXN_00000594,CU_000938,withdrawal,518.71,2024-08-04,debit_card,False
TXN_00000595,CU_000938,deposit,1380.46,2024-08-12,credit_card,False
TXN_00000596,CU_000938,withdrawal,1319.84,2024-08-17,credit_card,False
TXN_00000597,CU_000938,deposit,1472.32,2024-08-29,debit_card,False
TXN_00000598,CU_000938,deposit,613.33,2024-10-05,paypal,False
TXN_00000599,CU_000938,deposit,689.04,2024-10-23,paypal,False
TXN_00000600,CU_000938,withdrawal,1162.96,2024-11-06,debit_card,False
TXN_00000601,CU_000938,deposit,847.57,2024-11-11,paypal,False
TXN_00000602,CU_000938,withdrawal,776.91,2024-11-22,debit_card,False
TXN_00000603,CU_000938,deposit,356.06,2024-11-28,credit_card,False
TXN_00000604,CU_000938,deposit,461.04,2024-12-19,paypal,False
TXN_00000605,CU_000955,deposit,1060.61,2024-04-16,debit_card,True
TXN_00000606,CU_000955,deposit,1150.8,2024-05-02,paypal,False
TXN_00000607,CU_000955,deposit,668.25,2024-05-22,credit_card,False
TXN_00000608,CU_000955,deposit,965.86,2024-06-10,bank_transfer,False
TXN_00000609,CU_000955,deposit,1341.99,2024-06-12,bank_transfer,False
TXN_00000610,CU_000955,withdrawal,1995.71,2024-06-13,paypal,False
TXN_00000611,CU_000955,deposit,763.96,2024-06-19,bank_transfer,False
TXN_00000612,CU_000955,deposit,1353.43,2024-07-29,credit_card,False
TXN_00000613,CU_000955,deposit,1480.34,2024-08-01,bank_transfer,False
TXN_00000614,CU_000955,deposit,652.49,2024-08-04,credit_card,False
TXN_00000615,CU_000955,deposit,1012.29,2024-08-10,bank_transfer,False
TXN_00000616,CU_000955,deposit,431.07,2024-08-13,debit_card,False
TXN_00000617,CU_000955,deposit,566.97,2024-08-26,debit_card,False
TXN_00000618,CU_000955,withdrawal,875.39,2024-08-29,credit_card,False
TXN_00000619,CU_000955,deposit,914.49,2024-09-20,debit_card,False
TXN_00000620,CU_000955,withdrawal,1936.34,2024-09-25,debit_card,False
TXN_00000621,CU_000955,withdrawal,761.43,2024-09-29,paypal,False
TXN_00000622,CU_000955,withdrawal,1790.93,2024-11-10,bank_transfer,False
TXN_00000623,CU_000955,deposit,596.22,2024-11-13,bank_transfer,False
TXN_00000624,CU_000955,deposit,649.82,2024-12-01,paypal,False
TXN_00000625,CU_000955,deposit,452.59,2024-12-02,bank_transfer,False
TXN_00000626,CU_000955,deposit,653.0,2024-12-06,paypal,False
TXN_00000627,CU_000955,withdrawal,1440.53,2024-12-18,bank_transfer,False
TXN_00000628,CU_000956,deposit,1368.49,2024-10-01,debit_card,True
TXN_00000629,CU_000956,deposit,320.08,2024-10-19,credit_card,False
TXN_00000630,CU_000956,deposit,924.7,2024-11-02,bank_transfer,False
TXN_00000631,CU_000956,deposit,1376.41,2024-11-07,debit_card,False
TXN_00000632,CU_000956,deposit,355.1,2024-11-17,bank_transfer,False
TXN_00000633,CU_000956,deposit,373.84,2024-11-25,bank_transfer,False
TXN_00000634,CU_000956,deposit,675.41,2024-12-09,bank_transfer,False
TXN_00000635,CU_000956,withdrawal,691.61,2024-12-15,bank_transfer,False
TXN_00000636,CU_000956,deposit,363.47,2024-12-21,bank_transfer,False
TXN_00000637,CU_000963,deposit,149.29,2024-07-18,bank_transfer,True
TXN_00000638,CU_000963,withdrawal,383.8,2024-07-18,bank_transfer,False
TXN_00000639,CU_000963,deposit,372.03,2024-07-25,debit_card,False
TXN_00000640,CU_000963,deposit,212.79,2024-08-06,credit_card,False
TXN_00000641,CU_000963,deposit,291.29,2024-09-03,debit_card,False
TXN_00000642,CU_000963,deposit,396.25,2024-09-23,debit_card,False
TXN_00000643,CU_000963,deposit,137.31,2024-10-06,credit_card,False
TXN_00000644,CU_000963,withdrawal,585.06,2024-10-18,credit_card,False
TXN_00000645,CU_000973,deposit,38.01,2024-09-16,credit_card,True
TXN_00000646,CU_000973,deposit,118.27,2024-09-24,credit_card,False
TXN_00000647,CU_000973,withdrawal,165.59,2024-12-18,bank_transfer,False
TXN_00000648,CU_000975,deposit,773.74,2025-01-02,debit_card,True
TXN_00000649,CU_000976,deposit,667.48,2024-12-30,debit_card,True
TXN_00000650,CU_000976,deposit,1386.23,2024-12-30,paypal,False
TXN_00000651,CU_000991,deposit,254.48,2024-07-09,paypal,True
TXN_00000652,CU_000991,deposit,223.57,2024-07-09,paypal,False
TXN_00000653,CU_000991,withdrawal,190.41,2024-08-05,credit_card,False
TXN_00000654,CU_000991,deposit,153.6,2024-08-14,paypal,False
TXN_00000655,CU_000991,deposit,247.5,2024-09-24,debit_card,False
TXN_00000656,CU_000991,withdrawal,348.81,2024-10-11,bank_transfer,False
TXN_00000657,CU_000991,deposit,354.44,2024-10-30,credit_card,False
TXN_00000658,CU_000991,withdrawal,517.7,2024-11-09,credit_card,False
TXN_00000659,CU_000991,deposit,374.12,2024-11-10,credit_card,False
TXN_00000660,CU_000991,deposit,337.58,2024-11-23,paypal,False
TXN_00000661,CU_001007,deposit,98.61,2024-06-22,paypal,True
TXN_00000662,CU_001007,deposit,38.84,2024-07-13,credit_card,False
TXN_00000663,CU_001007,withdrawal,96.28,2024-10-03,bank_transfer,False
TXN_00000664,CU_001007,withdrawal,127.1,2024-12-07,bank_transfer,False
TXN_00000665,CU_001031,deposit,48.09,2024-10-22,bank_transfer,True
TXN_00000666,CU_001031,deposit,124.73,2024-10-31,paypal,False
TXN_00000667,CU_001031,deposit,147.38,2024-11-07,debit_card,False
TXN_00000668,CU_001031,deposit,98.21,2024-11-16,debit_card,False
TXN_00000669,CU_001031,deposit,75.27,2024-12-15,credit_card,False
TXN_00000670,CU_001031,withdrawal,82.19,2024-12-30,debit_card,False
TXN_00000671,CU_001052,deposit,1546.83,2024-08-05,bank_transfer,True
TXN_00000672,CU_001052,deposit,408.44,2024-08-13,bank_transfer,False
TXN_00000673,CU_001052,withdrawal,1828.57,2024-09-01,bank_transfer,False
TXN_00000674,CU_001052,deposit,560.01,2024-09-19,credit_card,False
TXN_00000675,CU_001052,deposit,1425.96,2024-09-21,debit_card,False
TXN_00000676,CU_001052,withdrawal,1302.78,2024-10-15,bank_transfer,False
TXN_00000677,CU_001052,withdrawal,1806.05,2024-10-17,credit_card,False
